student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1982,20,481,0.5277777777777778,0.42857142857142855,0.47826086956521746,215,0.7901234567901234,0.8181818181818179,0.0,2,1.0,1.0,10,682,0.8373983739837398
S1983,21,477,0.5416666666666666,0.32142857142857145,0.45652173913043487,785,0.3580246913580247,0.49999999999999983,2.0,2,2.0,0.0,2,682,0.5176151761517616
S1984,24,477,0.4444444444444445,0.5357142857142857,0.02173913043478261,785,0.9382716049382718,0.5454545454545452,0.0,6,1.0,0.0,7,682,0.7615176151761518
S1985,18,477,0.7916666666666667,0.5535714285714286,0.0,215,0.6691358024691358,0.37878787878787873,0.0,2,2.0,1.0,3,318,0.7411924119241193
S1986,20,477,0.1527777777777778,0.30357142857142855,0.47826086956521746,785,0.7876543209876545,0.5757575757575757,2.0,5,2.0,2.0,8,682,0.4525745257452575
S1987,20,481,0.3194444444444444,0.28571428571428575,0.3695652173913044,215,0.6493827160493826,0.3636363636363635,0.0,1,1.0,0.0,9,682,0.40650406504065045
S1988,18,477,0.4583333333333333,0.42857142857142855,0.2608695652173913,785,0.19753086419753085,0.1363636363636363,0.0,4,0.0,0.0,8,318,0.6273712737127373
S1989,24,477,0.1388888888888889,0.25,0.45652173913043487,215,0.41728395061728407,0.2575757575757575,0.0,3,1.0,0.0,6,682,0.28997289972899737
S1990,18,477,0.4444444444444445,0.625,0.3695652173913044,785,0.7950617283950616,0.49999999999999983,1.0,1,2.0,1.0,5,682,0.5067750677506775
S1991,20,477,0.8333333333333334,0.375,0.6521739130434783,785,0.6716049382716052,0.2878787878787878,1.0,2,1.0,1.0,3,682,0.8008130081300813
S1992,18,477,0.48611111111111116,0.0,0.41304347826086957,785,0.9209876543209874,0.4848484848484848,0.0,3,0.0,2.0,3,682,0.6178861788617886
S1993,20,477,0.5277777777777778,0.375,0.2173913043478261,785,0.7283950617283952,0.3030303030303029,1.0,1,1.0,1.0,7,682,0.6056910569105693
S1994,20,481,0.22222222222222224,0.23214285714285715,0.6304347826086957,785,0.3901234567901235,0.3636363636363635,1.0,0,1.0,0.0,5,682,0.21002710027100274
S1995,21,481,0.36111111111111116,0.08928571428571429,0.3478260869565218,785,0.4320987654320989,0.6515151515151514,0.0,2,1.0,1.0,6,318,0.6761517615176151
S1996,17,481,0.4027777777777778,0.17857142857142858,0.5217391304347826,215,0.6543209876543208,0.5454545454545452,2.0,1,1.0,0.0,6,318,0.5379403794037942
S1997,20,477,0.4166666666666667,0.4642857142857143,0.28260869565217395,785,0.059259259259259345,0.49999999999999983,1.0,5,0.0,1.0,9,318,0.5176151761517616
S1998,24,477,0.7500000000000001,0.7321428571428571,0.23913043478260873,215,1.0,0.6666666666666665,0.0,0,0.0,0.0,1,682,0.5894308943089432
S1999,19,481,0.5972222222222222,0.5178571428571429,0.41304347826086957,785,0.7382716049382716,0.5909090909090906,1.0,2,0.0,0.0,8,682,0.6598915989159893
